Startup-Time:    0.000000
timestamp, pos_x, pos_y, pos_z, vel_x, vel_y, acc_x, acc_y, acc_z, att_force_x, att_force_y, att_force_z, member_force_x, member_force_y, member_force_z, rep_force_x, rep_force_y, rep_force_z
 158.950089,  70193,  65095,  12032,    -5.0000,     4.9932,     0.0400,    -9.2005,    -1.3522,     0.0000,   -29.6874,    -2.2821,     0.0000,     3.1624,    -0.1279,     0.0000,     0.0000,    -0.0000,     0.0000
 159.012619,  70142,  65140,  12032,    -5.0000,     4.9749,     0.0400,    -8.6761,    -1.9898,     0.0000,   -29.6815,    -2.3580,     0.0000,     3.2428,    -0.1782,     0.0000,     0.0000,    -0.0000,     0.0000
 159.075134,  70091,  65171,  12032,    -5.0000,     4.8994,     0.0400,    -8.1242,    -2.6354,     0.0000,   -29.6753,    -2.4345,     0.0000,     3.3236,    -0.2295,     0.0000,     0.0000,    -0.0000,     0.0000
 159.137665,  70040,  64486,  12032,    -5.0000,     2.0247,     0.0400,    -8.0767,    -3.5751,     0.0000,   -29.6689,    -2.5115,     0.0000,     3.4046,    -0.2819,     0.0000,     0.0000,    -0.0000,     0.0000
 159.200195,  69989,  62738,  12032,    -5.0000,    -5.0000,     0.0400,    -7.4762,    -4.2221,     0.0000,   -29.6622,    -2.5890,     0.0000,     3.4860,    -0.3352,     0.0000,     0.0000,    -0.0000,     0.0000
 159.262726,  69938,  62789,  12032,    -5.0000,    -5.0000,     0.0400,    -7.3850,    -4.3528,     0.0000,   -29.6553,    -2.6667,     0.0000,     3.5676,    -0.3893,     0.0000,     0.0000,    -0.0000,     0.0000
 159.325256,  69887,  62839,  12032,    -5.0000,    -5.0000,     0.0400,    -6.7608,    -4.9922,     0.0000,   -29.6483,    -2.7440,     0.0000,     3.6494,    -0.4436,     0.0000,     0.0000,    -0.0000,     0.0000
 159.387787,  69836,  62888,  12032,    -5.0000,    -5.0000,     0.0400,    -6.1259,    -5.6163,     0.0000,   -29.6412,    -2.8199,     0.0000,     3.7314,    -0.4974,     0.0000,     0.0000,    -0.0000,     0.0000
 159.450302,  69785,  62934,  12032,    -5.0000,    -5.0000,     0.0400,    -5.7572,    -6.6257,     0.0000,   -29.6341,    -2.8935,     0.0000,     3.8134,    -0.5499,     0.0000,     0.0000,    -0.0000,     0.0000
 159.512833,  69734,  62979,  12032,    -5.0000,    -5.0000,     0.0400,    -5.1060,    -7.2060,     0.0000,   -29.6271,    -2.9642,     0.0000,     3.8954,    -0.6008,     0.0000,     0.0000,    -0.0000,     0.0000
 159.575363,  69683,  63021,  12032,    -5.0000,    -5.0000,     0.0400,    -4.4502,    -7.7590,     0.0000,   -29.6203,    -3.0315,     0.0000,     3.9774,    -0.6494,     0.0000,     0.0000,    -0.0000,     0.0000
 159.637894,  69632,  63061,  12032,    -5.0000,    -5.0000,     0.0400,    -4.3435,    -8.5747,     0.0000,   -29.6137,    -3.0952,     0.0000,     4.0594,    -0.6956,     0.0000,     0.0000,    -0.0000,     0.0000
 159.700424,  69580,  63097,  12032,    -5.0000,    -5.0000,     0.0400,    -3.6800,    -9.0722,     0.0000,   -29.6074,    -3.1549,     0.0000,     4.1412,    -0.7391,     0.0000,     0.0000,    -0.0000,     0.0000
 159.762955,  69529,  63130,  12032,    -5.0000,    -5.0000,     0.0400,    -3.0151,    -9.5365,     0.0000,   -29.6014,    -3.2105,     0.0000,     4.2229,    -0.7796,     0.0000,     0.0000,    -0.0000,     0.0000
 159.825470,  69478,  63160,  12032,    -5.0000,    -5.0000,     0.0400,    -2.9124,    -9.3759,     0.0000,   -29.5958,    -3.2618,     0.0000,     4.3045,    -0.8169,     0.0000,     0.0000,    -0.0000,     0.0000
 159.888000,  69426,  63187,  12032,    -5.0000,    -5.0000,     0.0400,    -2.2543,    -9.7728,     0.0000,   -29.5906,    -3.3086,     0.0000,     4.3859,    -0.8509,     0.0000,     0.0000,    -0.0000,     0.0000
 159.950531,  69374,  63211,  12032,    -5.0000,    -5.0000,     0.0400,    -2.0164,   -10.5419,     0.0000,   -29.5858,    -3.3509,     0.0000,     4.4671,    -0.8815,     0.0000,     0.0000,    -0.0000,     0.0000
 160.013062,  69323,  63231,  12032,    -5.0000,    -5.0000,     0.0400,    -1.3583,   -10.8656,     0.0000,   -29.5815,    -3.3886,     0.0000,     4.5482,    -0.9085,     0.0000,     0.0000,    -0.0000,     0.0000
 160.075592,  69271,  63248,  12032,    -4.9999,    -5.0000,     0.0400,    -0.7010,   -11.1506,     0.0000,   -29.5777,    -3.4217,     0.0000,     4.6290,    -0.9319,     0.0000,     0.0000,    -0.0000,     0.0000
 160.138123,  69219,  63261,  12032,    -4.9998,    -5.0000,     0.0400,    -0.5121,   -11.6896,     0.0000,   -29.5744,    -3.4500,     0.0000,     4.7098,    -0.9516,     0.0000,     0.0000,    -0.0000,     0.0000
 160.200638,  69167,  63272,  12032,    -4.9994,    -5.0000,     0.0400,     0.1392,   -11.9007,     0.0000,   -29.5717,    -3.4735,     0.0000,     4.7903,    -0.9674,     0.0000,     0.0000,    -0.0000,     0.0000
 160.263168,  69115,  63278,  12032,    -4.9978,    -5.0000,     0.0400,     0.7892,   -12.0714,     0.0000,   -29.5695,    -3.4922,     0.0000,     4.8707,    -0.9794,     0.0000,     0.0000,    -0.0000,     0.0000
 160.325699,  69063,  63282,  12032,    -4.9977,    -5.0000,     0.0400,     0.8112,   -11.5429,     0.0000,   -29.5679,    -3.5061,     0.0000,     4.9509,    -0.9874,     0.0000,     0.0000,    -0.0000,     0.0000
 160.388229,  69013,  63281,  12032,    -4.9917,    -5.0000,     0.0400,     1.4473,   -11.6385,     0.0000,   -29.5668,    -3.5150,     0.0000,     5.0310,    -0.9915,     0.0000,     0.0000,    -0.0000,     0.0000
 160.450760,  68958,  63278,  12032,    -4.9996,    -5.0000,     0.0400,    -0.0095,   -12.8763,     0.0000,   -29.5663,    -3.5189,     0.0000,     5.1109,    -0.9915,     0.0000,     0.0000,    -0.0000,     0.0000
 160.513290,  68906,  63271,  12032,    -4.9985,    -5.0000,     0.0400,     0.6057,   -12.9081,     0.0000,   -29.5665,    -3.5179,     0.0000,     5.1907,    -0.9876,     0.0000,     0.0000,    -0.0000,     0.0000
 160.575806,  68896,  63261,  12032,    -4.8353,    -5.0000,     0.0000,     1.2196,   -12.9002,     0.0000,   -29.5671,    -3.5121,     0.0000,     5.2704,    -0.9797,     0.0000,     0.0000,    -0.0000,     0.0000
 160.638336,  68802,  63248,  12032,    -4.9926,    -5.0000,     0.0000,     1.3937,   -13.1673,     0.0000,   -29.5684,    -3.5017,     0.0000,     5.3501,    -0.9681,     0.0000,     0.0000,    -0.0000,     0.0000
 160.700867,  68755,  63231,  12032,    -4.9743,    -5.0000,     0.0000,     2.0005,   -13.0884,     0.0000,   -29.5701,    -3.4869,     0.0000,     5.4296,    -0.9530,     0.0000,     0.0000,    -0.0000,     0.0000
 160.763397,  68721,  63213,  12032,    -4.9053,    -5.0000,     0.0000,     2.6074,   -12.9763,     0.0000,   -29.5723,    -3.4680,     0.0000,     5.5091,    -0.9344,     0.0000,     0.0000,    -0.0000,     0.0000
 160.825928,  68665,  63191,  12032,    -4.9159,    -5.0000,     0.0000,     2.5546,   -12.2724,     0.0000,   -29.5750,    -3.4452,     0.0000,     5.5885,    -0.9128,     0.0000,     0.0000,    -0.0000,     0.0000
 160.888458,  68693,  63167,  12032,    -4.6050,    -5.0000,     0.0000,     3.1522,   -12.1176,     0.0000,   -29.5781,    -3.4189,     0.0000,     5.6679,    -0.8882,     0.0000,     0.0000,    -0.0000,     0.0000
 160.950974,  71095,  63142,  12032,     4.9880,    -5.0000,     0.0000,     2.7684,   -12.8059,     0.0000,   -29.5815,    -3.3892,     0.0000,     5.7473,    -0.8609,     0.0000,     0.0000,    -0.0000,     0.0000
 161.013504,  71047,  63114,  12032,     5.0000,    -5.0000,     0.0000,     3.3666,   -12.6039,     0.0000,   -29.5852,    -3.3564,     0.0000,     5.8265,    -0.8311,     0.0000,     0.0000,    -0.0000,     0.0000
 161.076035,  70995,  63084,  12032,     5.0000,    -5.0000,     0.0000,     3.9619,   -12.3782,     0.0000,   -29.5892,    -3.3207,     0.0000,     5.9050,    -0.7989,     0.0000,     0.0000,    -0.0000,     0.0000
 161.138565,  70944,  63053,  12032,     5.0000,    -5.0000,     0.0000,     4.1114,   -12.4610,     0.0000,   -29.5936,    -3.2821,     0.0000,     5.9816,    -0.7645,     0.0000,     0.0000,    -0.0000,     0.0000
 161.201096,  70896,  63021,  12032,     5.0000,    -5.0000,     0.0000,     4.6694,   -12.1884,     0.0000,   -29.5981,    -3.2406,     0.0000,     6.0555,    -0.7280,     0.0000,     0.0000,    -0.0000,     0.0000
 161.263626,  70849,  62987,  12032,     5.0000,    -5.0000,     0.0000,     5.2019,   -11.8933,     0.0000,   -29.6029,    -3.1963,     0.0000,     6.1259,    -0.6895,     0.0000,     0.0000,    -0.0000,     0.0000
 161.326141,  70805,  62951,  12032,     5.0000,    -5.0000,     0.0000,     4.8751,   -11.2671,     0.0000,   -29.6080,    -3.1495,     0.0000,     6.1923,    -0.6491,     0.0000,     0.0000,    -0.0000,     0.0000
 161.388672,  70764,  62915,  12032,     5.0000,    -5.0000,     0.0000,     5.3649,   -10.9584,     0.0000,   -29.6132,    -3.1001,     0.0000,     6.2543,    -0.6070,     0.0000,     0.0000,    -0.0000,     0.0000
 161.451202,  70727,  62877,  12032,     5.0000,    -5.0000,     0.0000,     5.2975,   -11.0611,     0.0000,   -29.6185,    -3.0483,     0.0000,     6.3116,    -0.5634,     0.0000,     0.0000,    -0.0000,     0.0000
 161.513733,  70692,  62838,  12032,     5.0000,    -5.0000,     0.0000,     5.7043,   -10.7094,     0.0000,   -29.6241,    -2.9943,     0.0000,     6.3640,    -0.5183,     0.0000,     0.0000,    -0.0000,     0.0000
 161.576263,  70660,  62799,  12032,     4.9978,    -5.0000,     0.1000,     6.0685,   -10.3386,     0.0000,   -29.6297,    -2.9382,     0.0000,     6.4112,    -0.4719,     0.0000,     0.0000,    -0.0000,     0.0000
 161.638794,  70633,  62759,  12032,     5.0000,    -5.0000,     0.1000,     5.9090,   -10.1613,     0.0000,   -29.6354,    -2.8801,     0.0000,     6.4531,    -0.4242,     0.0000,     0.0000,    -0.0000,     0.0000
 161.701309,  70609,  62718,  12032,     5.0000,    -5.0000,     0.1000,     6.1802,    -9.7562,     0.0000,   -29.6412,    -2.8200,     0.0000,     6.4897,    -0.3755,     0.0000,     0.0000,    -0.0000,     0.0000
 161.763840,  70588,  62676,  12032,     5.0000,    -5.0000,     0.1000,     6.4059,    -9.3368,     0.0000,   -29.6470,    -2.7581,     0.0000,     6.5209,    -0.3257,     0.0000,     0.0000,    -0.0000,     0.0000
 161.826370,  70571,  62633,  12032,     5.0000,    -5.0000,     0.1000,     5.9247,    -9.1968,     0.0000,   -29.6528,    -2.6945,     0.0000,     6.5464,    -0.2749,     0.0000,     0.0000,    -0.0000,     0.0000
 161.888901,  70558,  62590,  12032,     5.0000,    -5.0000,     0.1000,     6.1198,    -8.7340,     0.0000,   -29.6587,    -2.6293,     0.0000,     6.5664,    -0.2233,     0.0000,     0.0000,    -0.0000,     0.0000
 161.951431,  70549,  62547,  12032,     5.0000,    -5.0000,     0.1000,     5.7084,    -8.6029,     0.0000,   -29.6645,    -2.5625,     0.0000,     6.5808,    -0.1709,     0.0000,     0.0000,    -0.0000,     0.0000
 162.013962,  70543,  62502,  12032,     5.0000,    -5.0000,     0.1000,     5.7936,    -8.1225,     0.0000,   -29.6703,    -2.4943,     0.0000,     6.5894,    -0.1178,     0.0000,     0.0000,    -0.0000,     0.0000
 162.076477,  70541,  62458,  12032,     5.0000,    -5.0000,     0.1000,     5.8271,    -7.6345,     0.0000,   -29.6761,    -2.4248,     0.0000,     6.5925,    -0.0641,     0.0000,     0.0000,    -0.0000,     0.0000
 162.139008,  70542,  62413,  12032,     5.0000,    -5.0000,     0.1000,     5.2941,    -7.0820,     0.0000,   -29.6818,    -2.3540,     0.0000,     6.5899,    -0.0098,     0.0000,     0.0000,    -0.0000,     0.0000
 162.201538,  70547,  62367,  12032,     5.0000,    -5.0000,     0.1000,     5.2295,    -6.5795,     0.0000,   -29.6874,    -2.2821,     0.0000,     6.5821,     0.0451,     0.0000,     0.0000,    -0.0000,     0.0000
 162.264069,  70556,  62321,  12032,     5.0000,    -5.0000,     0.1000,     5.1212,    -6.0712,     0.0000,   -29.6929,    -2.2091,     0.0000,     6.5693,     0.1004,     0.0000,     0.0000,    -0.0000,     0.0000
 162.326599,  70567,  62275,  12032,     5.0000,    -5.0000,     0.1000,     4.9257,    -5.8182,     0.0000,   -29.6983,    -2.1352,     0.0000,     6.5517,     0.1560,     0.0000,     0.0000,    -0.0000,     0.0000
 162.389130,  70582,  62228,  12032,     5.0000,    -5.0000,     0.1000,     4.7493,    -5.2503,     0.0000,   -29.7036,    -2.0605,     0.0000,     6.5297,     0.2120,     0.0000,     0.0000,    -0.0000,     0.0000
 162.451645,  70599,  62181,  12032,     5.0000,    -5.0000,     0.1000,     3.9549,    -4.7752,     0.0000,   -29.7088,    -1.9851,     0.0000,     6.5035,     0.2683,     0.0000,     0.0000,    -0.0000,     0.0000
 162.514175,  70619,  62133,  12032,     5.0000,    -5.0000,     0.1000,     3.7037,    -4.2071,     0.0000,   -29.7137,    -1.9090,     0.0000,     6.4736,     0.3249,     0.0000,     0.0000,    -0.0000,     0.0000
 162.576706,  70641,  62086,  12032,     5.0000,    -5.0000,     0.1000,     3.4201,    -3.6387,     0.0000,   -29.7186,    -1.8324,     0.0000,     6.4401,     0.3816,     0.0000,     0.0000,    -0.0000,     0.0000
 162.639236,  70665,  62038,  12032,     5.0000,    -5.0000,     0.1000,     2.5384,    -2.7787,     0.0000,   -29.7232,    -1.7553,     0.0000,     6.4034,     0.4384,     0.0000,     0.0000,    -0.0000,     0.0000
 162.701767,  70692,  61990,  12032,     5.0000,    -5.0000,     0.1000,     2.1953,    -2.2115,     0.0000,   -29.7277,    -1.6778,     0.0000,     6.3638,     0.4954,     0.0000,     0.0000,    -0.0000,     0.0000
 162.764297,  70720,  61941,  12032,     5.0000,    -5.0000,     0.1000,     1.8269,    -1.6448,     0.0000,   -29.7320,    -1.6000,     0.0000,     6.3214,     0.5525,     0.0000,     0.0000,    -0.0000,     0.0000
 162.826813,  70749,  61893,  12032,     5.0000,    -5.0000,     0.1000,     1.3877,    -1.1692,     0.0000,   -29.7361,    -1.5219,     0.0000,     6.2765,     0.6096,     0.0000,     0.0000,    -0.0000,     0.0000
 162.889343,  70781,  61844,  12032,     4.9999,    -4.9999,     0.1000,     0.9534,    -0.5878,     0.0000,   -29.7400,    -1.4435,     0.0000,     6.2294,     0.6667,     0.0000,     0.0000,    -0.0000,     0.0000
 162.951874,  70814,  61795,  12032,     4.9993,    -4.9994,     0.1000,    -0.1912,     0.1495,     0.0000,   -29.7437,    -1.3650,     0.0000,     6.1801,     0.7239,     0.0000,     0.0000,    -0.0000,     0.0000
 163.014404,  70848,  61746,  12032,     4.9983,    -4.9981,     0.1000,    -0.6628,     0.7204,     0.0000,   -29.7472,    -1.2864,     0.0000,     6.1290,     0.7810,     0.0000,     0.0000,    -0.0000,     0.0000
 163.076935,  70883,  61697,  12032,     4.9954,    -4.9940,     0.1000,    -1.1505,     1.2866,     0.0000,   -29.7505,    -1.2077,     0.0000,     6.0761,     0.8380,     0.0000,     0.0000,    -0.0000,     0.0000
 163.139465,  70902,  61659,  12032,     4.9257,    -4.9520,     0.1000,    -2.4982,     2.2968,     0.0000,   -29.7536,    -1.1290,     0.0000,     6.0217,     0.8950,     0.0000,     0.0000,    -0.0000,     0.0000
 163.201981,  70878,  61641,  12032,     4.6814,    -4.8274,     0.1000,    -3.0832,     2.8564,     0.0000,   -29.7565,    -1.0503,     0.0000,     5.9658,     0.9518,     0.0000,     0.0000,    -0.0000,     0.0000
 163.264511,  68529,  61875,  12032,    -4.6484,    -3.7166,     0.1000,    -3.7021,     3.4099,     0.0000,   -29.7591,    -0.9716,     0.0000,     5.9085,     1.0086,     0.0000,     0.0000,    -0.0000,     0.0000
 163.327042,  68479,  64058,  12032,    -5.0000,     5.0000,     0.1000,    -4.5344,     3.8305,     0.0000,   -29.7616,    -0.8931,     0.0000,     5.8502,     1.0652,     0.0000,     0.0000,    -0.0000,     0.0000
 163.389572,  68520,  64008,  12032,    -5.0000,     5.0000,     0.1000,    -5.2382,     4.3532,     0.0000,   -29.7638,    -0.8149,     0.0000,     5.7911,     1.1215,     0.0000,     0.0000,    -0.0000,     0.0000
 163.452103,  68560,  63958,  12032,    -5.0000,     5.0000,     0.1000,    -9.8008,     3.4950,     0.0000,   -29.7659,    -0.7376,     0.0000,     2.5513,    -0.4276,     0.0000,     0.0000,    -0.0000,     0.0000
 163.514633,  68600,  63910,  12032,    -5.0000,     5.0000,     0.1000,   -10.5281,     3.9274,     0.0000,   -29.7676,    -0.6622,     0.0000,     2.4851,    -0.3797,     0.0000,     0.0000,    -0.0000,     0.0000
 163.577148,  68639,  63724,  12032,    -5.0000,     4.4584,     0.0000,   -11.2309,     4.3005,     0.0000,   -29.7692,    -0.5894,     0.0000,     2.4212,    -0.3342,     0.0000,     0.0000,    -0.0000,     0.0000
 163.639679,  68676,  63817,  12032,    -5.0000,     5.0000,     0.0000,   -11.4917,     1.8394,     0.0000,   -29.7705,    -0.5199,     0.0000,     2.3606,    -0.2915,     0.0000,     0.0000,    -0.0000,     0.0000
 163.702209,  68710,  63774,  12032,    -5.0000,     5.0000,     0.0000,   -11.4641,     1.9870,     0.0000,   -29.7715,    -0.4542,     0.0000,     2.3037,    -0.2518,     0.0000,     0.0000,    -0.0000,     0.0000
 163.764740,  68743,  63735,  12032,    -5.0000,     5.0000,     0.0000,   -11.4521,     2.2221,     0.0000,   -29.7724,    -0.3927,     0.0000,     2.2509,    -0.2153,     0.0000,     0.0000,    -0.0000,     0.0000
 163.827271,  68773,  63698,  12032,    -5.0000,     5.0000,     0.0000,   -11.8201,     2.3252,     0.0000,   -29.7731,    -0.3357,     0.0000,     2.2026,    -0.1821,     0.0000,     0.0000,    -0.0000,     0.0000
 163.889801,  68799,  63664,  12032,    -5.0000,     5.0000,     0.0000,   -11.8761,     2.6480,     0.0000,   -29.7736,    -0.2836,     0.0000,     2.1591,    -0.1521,     0.0000,     0.0000,    -0.0000,     0.0000
 163.952332,  68824,  63633,  12032,    -5.0000,     5.0000,     0.0000,   -12.5743,     3.1351,     0.0000,   -29.7741,    -0.2364,     0.0000,     2.1203,    -0.1255,     0.0000,     0.0000,    -0.0000,     0.0000
 164.014847,  68845,  63605,  12032,    -5.0000,     5.0000,     0.0000,   -12.6595,     3.4520,     0.0000,   -29.7744,    -0.1944,     0.0000,     2.0866,    -0.1020,     0.0000,     0.0000,    -0.0000,     0.0000
 164.077377,  68863,  63581,  12032,    -5.0000,     5.0000,     0.0000,   -12.7483,     3.7480,     0.0000,   -29.7746,    -0.1574,     0.0000,     2.0578,    -0.0817,     0.0000,     0.0000,    -0.0000,     0.0000
 164.139908,  68878,  63560,  12032,    -5.0000,     5.0000,     0.0000,   -12.6823,     6.0018,     0.0000,   -29.7747,    -0.1257,     0.0000,     2.0341,    -0.0644,     0.0000,     0.0000,    -0.0000,     0.0000
 164.202438,  68889,  63542,  12032,    -5.0000,     5.0000,     0.0000,   -12.8250,     6.1939,     0.0000,   -29.7748,    -0.0992,     0.0000,     2.0154,    -0.0501,     0.0000,     0.0000,    -0.0000,     0.0000
 164.264969,  68898,  63528,  12032,    -5.0000,     5.0000,     0.0000,   -12.9281,     6.3459,     0.0000,   -29.7749,    -0.0780,     0.0000,     2.0018,    -0.0388,     0.0000,     0.0000,    -0.0000,     0.0000
 164.327499,  68903,  63518,  12032,    -5.0000,     5.0000,     0.0000,   -13.4018,     6.2423,     0.0000,   -29.7749,    -0.0621,     0.0000,     1.9933,    -0.0303,     0.0000,     0.0000,    -0.0000,     0.0000
 164.390015,  68906,  63511,  12032,    -5.0000,     5.0000,     0.0000,   -13.4273,     6.3163,     0.0000,   -29.7750,    -0.0515,     0.0000,     1.9899,    -0.0247,     0.0000,     0.0000,    -0.0000,     0.0000
 164.452545,  68904,  63507,  12032,    -5.0000,     5.0000,     0.0000,   -13.8333,     6.3687,     0.0000,   -29.7750,    -0.0462,     0.0000,     1.9917,    -0.0220,     0.0000,     0.0000,    -0.0000,     0.0000
 164.515076,  68900,  63507,  12032,    -5.0000,     5.0000,     0.0000,   -13.7826,     6.3694,     0.0000,   -29.7750,    -0.0463,     0.0000,     1.9986,    -0.0220,     0.0000,     0.0000,    -0.0000,     0.0000
 164.577606,  68892,  63511,  12032,    -5.0000,     5.0000,     0.0000,   -13.6959,     6.3329,     0.0000,   -29.7750,    -0.0518,     0.0000,     2.0105,    -0.0250,     0.0000,     0.0000,    -0.0000,     0.0000
 164.640137,  68882,  63518,  12032,    -5.0000,     5.0000,     0.0000,   -14.0582,     7.1070,     0.0000,   -29.7749,    -0.0626,     0.0000,     2.0273,    -0.0308,     0.0000,     0.0000,    -0.0000,     0.0000
 164.702667,  68868,  63529,  12032,    -5.0000,     5.0000,     0.0000,   -13.9004,     7.0115,     0.0000,   -29.7749,    -0.0787,     0.0000,     2.0487,    -0.0395,     0.0000,     0.0000,    -0.0000,     0.0000
 164.765182,  68851,  63543,  12032,    -5.0000,     5.0000,     0.0000,   -13.7109,     6.8843,     0.0000,   -29.7748,    -0.1000,     0.0000,     2.0745,    -0.0511,     0.0000,     0.0000,    -0.0000,     0.0000
 164.827713,  68832,  63560,  12032,    -5.0000,     5.0000,     0.0000,   -13.9801,     6.4870,     0.0000,   -29.7747,    -0.1260,     0.0000,     2.1044,    -0.0655,     0.0000,     0.0000,    -0.0000,     0.0000
 164.890244,  68811,  63580,  12032,    -5.0000,     5.0000,     0.0000,   -13.7319,     6.3045,     0.0000,   -29.7746,    -0.1567,     0.0000,     2.1381,    -0.0825,     0.0000,     0.0000,    -0.0000,     0.0000
 164.952774,  68787,  63603,  12032,    -5.0000,     5.0000,     0.0000,   -13.6754,     6.1074,     0.0000,   -29.7744,    -0.1916,     0.0000,     2.1752,    -0.1022,     0.0000,     0.0000,    -0.0000,     0.0000
 165.015305,  68762,  63628,  12032,    -5.0000,     5.0000,     0.0000,   -13.3907,     5.8697,     0.0000,   -29.7741,    -0.2304,     0.0000,     2.2156,    -0.1243,     0.0000,     0.0000,    -0.0000,     0.0000
 165.077835,  68735,  63656,  12032,    -5.0000,     5.0000,     0.0000,   -13.0834,     5.6092,     0.0000,   -29.7738,    -0.2728,     0.0000,     2.2589,    -0.1488,     0.0000,     0.0000,    -0.0000,     0.0000
 165.140350,  68706,  63686,  12032,    -5.0000,     5.0000,     0.0000,   -13.1850,     5.8073,     0.0000,   -29.7733,    -0.3185,     0.0000,     2.3050,    -0.1756,     0.0000,     0.0000,    -0.0000,     0.0000
 165.202881,  68676,  63718,  12032,    -5.0000,     5.0000,     0.0000,   -12.8287,     5.5145,     0.0000,   -29.7727,    -0.3673,     0.0000,     2.3536,    -0.2045,     0.0000,     0.0000,    -0.0000,     0.0000
 165.265411,  68644,  63751,  12032,    -5.0000,     5.0000,     0.0000,   -12.4525,     5.2048,     0.0000,   -29.7721,    -0.4188,     0.0000,     2.4045,    -0.2356,     0.0000,     0.0000,    -0.0000,     0.0000
 165.327942,  68611,  63786,  12032,    -5.0000,     5.0000,     0.0000,   -12.6305,     4.6128,     0.0000,   -29.7712,    -0.4729,     0.0000,     2.4575,    -0.2686,     0.0000,     0.0000,    -0.0000,     0.0000
 165.390472,  68577,  63822,  12032,    -5.0000,     5.0000,     0.0000,   -12.2204,     4.2762,     0.0000,   -29.7703,    -0.5293,     0.0000,     2.5124,    -0.3034,     0.0000,     0.0000,    -0.0000,     0.0000
 165.453003,  68543,  63859,  12032,    -5.0000,     5.0000,     0.0000,   -20.4346,     1.7416,     0.0000,   -29.7692,    -0.5878,     0.0000,     2.5691,    -0.3401,     0.0000,     0.0000,    -0.0000,     0.0000
 165.515518,  68507,  63898,  12032,    -5.0000,     5.0000,     0.0000,   -20.3015,     1.8981,     0.0000,   -29.7679,    -0.6481,     0.0000,     2.6274,    -0.3784,     0.0000,     0.0000,    -0.0000,     0.0000
 165.578049,  68471,  63937,  12032,    -5.0000,     5.0000,     0.0000,   -19.8903,     1.9134,     0.0000,   -29.7665,    -0.7103,     0.0000,     2.6872,    -0.4184,     0.0000,     0.0000,    -0.0000,     0.0000
 165.640579,  68433,  63979,  12032,    -5.0000,     5.0000,     0.0000,   -19.7481,     2.0564,     0.0000,   -29.7649,    -0.7740,     0.0000,     2.7483,    -0.4598,     0.0000,     0.0000,    -0.0000,     0.0000
 165.703110,  68395,  64019,  12032,    -5.0000,     5.0000,     0.0000,   -19.1793,     1.8638,     0.0000,   -29.7632,    -0.8393,     0.0000,     2.8107,    -0.5028,     0.0000,     0.0000,    -0.0000,     0.0000
 165.765640,  68357,  64061,  12032,    -5.0000,     5.0000,     0.0000,   -18.5496,     1.5809,     0.0000,   -29.7612,    -0.9058,     0.0000,     2.8743,    -0.5471,     0.0000,     0.0000,    -0.0000,     0.0000
 165.828171,  68318,  64104,  12032,    -5.0000,     4.9999,     0.0000,   -18.5949,     0.8383,     0.0000,   -29.7591,    -0.9737,     0.0000,     2.9389,    -0.5928,     0.0000,     0.0000,    -0.0000,     0.0000
 165.890686,  68278,  64147,  12032,    -5.0000,     4.9998,     0.0000,   -17.8858,     0.4140,     0.0000,   -29.7567,    -1.0427,     0.0000,     3.0046,    -0.6397,     0.0000,     0.0000,    -0.0000,     0.0000
 165.953217,  68238,  64191,  12032,    -5.0000,     4.9988,     0.0000,   -15.9369,    -0.4731,     0.0000,   -29.7542,    -1.1129,     0.0000,     3.0711,    -0.6879,     0.0000,     0.0000,    -0.0000,     0.0000
 166.015747,  68197,  64234,  12032,    -5.0000,     4.9945,     0.0000,   -15.6162,    -1.2432,     0.0000,   -29.7514,    -1.1840,     0.0000,     3.1385,    -0.7372,     0.0000,     0.0000,    -0.0000,     0.0000
 166.078278,  68156,  64275,  12032,    -5.0000,     4.9838,     0.0000,   -15.0647,    -1.7770,     0.0000,   -29.7485,    -1.2562,     0.0000,     3.2066,    -0.7876,     0.0000,     0.0000,    -0.0000,     0.0000
 166.140808,  68115,  64317,  12032,    -5.0000,     4.9695,     0.0000,   -14.9580,    -2.0819,     0.0000,   -29.7453,    -1.3293,     0.0000,     3.2755,    -0.8390,     0.0000,     0.0000,    -0.0000,     0.0000
 166.203339,  68073,  64349,  12032,    -5.0000,     4.9146,     0.0000,   -14.4138,    -2.5572,     0.0000,   -29.7419,    -1.4032,     0.0000,     3.3451,    -0.8915,     0.0000,     0.0000,    -0.0000,     0.0000
 166.265854,  68031,  64346,  12032,    -5.0000,     4.7229,     0.0000,   -13.8643,    -3.0209,     0.0000,   -29.7383,    -1.4781,     0.0000,     3.4153,    -0.9450,     0.0000,     0.0000,    -0.0000,     0.0000
 166.328384,  67988,  62394,  12032,    -5.0000,    -3.0808,     0.0000,   -13.8776,    -3.7735,     0.0000,   -29.7344,    -1.5537,     0.0000,     3.4862,    -0.9993,     0.0000,     0.0000,    -0.0000,     0.0000
 166.390915,  67945,  61949,  12032,    -5.0000,    -5.0000,     0.0000,   -13.3082,    -4.2274,     0.0000,   -29.7304,    -1.6300,     0.0000,     3.5576,    -1.0545,     0.0000,     0.0000,    -0.0000,     0.0000
 166.453445,  67902,  61995,  12032,    -5.0000,    -5.0000,     0.0000,   -12.5993,    -5.0613,     0.0000,   -29.7261,    -1.7065,     0.0000,     3.6295,    -1.1103,     0.0000,     0.0000,    -0.0000,     0.0000
